Date,Transaction_Type,Transaction_Amount,Region,Payment_Method,Fraud_Flag,Likelihood,Impact,Risk_Score,Risk_Level
03-07-2024,Credit,4264.68,Miller and Sons,Cash,0,2,3,6,Low
16-10-2024,Credit,2700.92,Peterson-Hill,Credit Card,0,2,2,4,Low
28-09-2024,Debit,5779.11,Kline Ltd,Cash,0,2,3,6,Low
27-08-2024,Credit,5934.83,"Spencer, Collins and Schroeder",Cash,1,5,3,15,High
14-12-2024,Debit,1648.62,Robinson Ltd,Cash,0,2,2,4,Low
23-03-2024,Refund,1672.18,"Walker, Chambers and Stark",Credit Card,1,5,2,10,Medium
09-10-2024,Refund,3012.82,"Sharp, Ross and Sullivan",Cash,0,2,3,6,Low
06-10-2024,Debit,5972.54,"Clements, Henson and Brown",Bank Transfer,0,2,3,6,Low
21-05-2024,Refund,6979.34,"Gordon, Gilbert and George",Bank Transfer,0,2,3,6,Low
29-10-2024,Refund,5245.61,Smith and Sons,Bank Transfer,0,2,3,6,Low
02-07-2024,Debit,9515.42,"Paul, Carrillo and Williams",Credit Card,0,2,5,10,Medium
27-03-2024,Credit,5684.2,Gonzalez PLC,Bank Transfer,0,2,3,6,Low
27-08-2024,Refund,1404.1,Douglas-Thomas,Bank Transfer,0,2,2,4,Low
06-11-2024,Credit,6637.43,"Ayers, Johnson and Mitchell",Bank Transfer,0,2,3,6,Low
30-04-2024,Credit,7887.81,Daniels and Sons,Credit Card,0,2,3,6,Low
25-07-2024,Refund,547.46,Chavez Inc,Credit Card,1,5,2,10,Medium
11-04-2024,Credit,913.08,Castro LLC,Bank Transfer,0,2,2,4,Low
03-07-2024,Credit,7930.71,Anderson Ltd,Cash,0,2,3,6,Low
07-02-2024,Refund,1423.19,"Ho, Cross and Martin",Cash,0,2,2,4,Low
03-05-2024,Refund,3467.56,Maxwell Group,Cash,0,2,3,6,Low
29-02-2024,Credit,3965.98,Aguilar-Gill,Bank Transfer,0,2,3,6,Low
23-07-2024,Credit,4611.27,Flores PLC,Credit Card,0,2,3,6,Low
31-01-2024,Credit,6589.5,Walker Group,Cash,0,2,3,6,Low
11-11-2024,Debit,2012.06,Campbell Inc,Credit Card,0,2,2,4,Low
24-11-2024,Debit,1728.96,Dawson-Young,Credit Card,0,2,2,4,Low
20-09-2024,Credit,3082.19,"Mendoza, Larson and Curtis",Bank Transfer,0,2,3,6,Low
11-05-2024,Refund,1854.09,"Rivera, Santana and Cabrera",Credit Card,0,2,2,4,Low
22-11-2024,Debit,8579.04,Avery-Chen,Credit Card,0,2,5,10,Medium
12-05-2024,Debit,4371.12,Mclaughlin Inc,Cash,0,2,3,6,Low
04-04-2024,Credit,7244.1,Holland-Mcdonald,Credit Card,0,2,3,6,Low
16-02-2024,Debit,1549.84,"Erickson, Sutton and Harris",Cash,0,2,2,4,Low
28-09-2024,Credit,5557.93,"Adams, Morris and Kim",Cash,1,5,3,15,High
26-03-2024,Refund,7758.33,King-Norman,Cash,0,2,3,6,Low
10-05-2024,Credit,59.4,Brown LLC,Cash,0,2,2,4,Low
16-04-2024,Refund,1601.7,"Lynn, Lawson and Montoya",Bank Transfer,0,2,2,4,Low
30-08-2024,Debit,1008.14,Morris Group,Cash,0,2,2,4,Low
27-05-2024,Debit,5502.79,Meyer LLC,Credit Card,0,2,3,6,Low
16-07-2024,Debit,3946.53,Hicks Group,Cash,0,2,3,6,Low
19-10-2024,Debit,2132.79,"Howard, Ramirez and Ortiz",Bank Transfer,0,2,2,4,Low
13-10-2024,Refund,4728.34,Ray-Myers,Credit Card,0,2,3,6,Low
06-02-2024,Debit,3769.15,Taylor-Lin,Cash,0,2,3,6,Low
25-03-2024,Credit,4640.21,Ross and Sons,Credit Card,0,2,3,6,Low
13-12-2024,Refund,2434.99,Murphy-House,Cash,0,2,2,4,Low
24-12-2024,Refund,9170.33,Smith and Sons,Bank Transfer,0,2,5,10,Medium
08-10-2024,Debit,3881.86,Patel-Hood,Bank Transfer,0,2,3,6,Low
15-11-2024,Debit,3190.38,Frye PLC,Credit Card,0,2,3,6,Low
13-10-2024,Refund,9353.27,Joyce-Harris,Cash,0,2,5,10,Medium
15-10-2024,Credit,4004.84,Kemp and Sons,Bank Transfer,0,2,3,6,Low
29-10-2024,Credit,3277.85,"Jennings, Herman and Ruiz",Cash,0,2,3,6,Low
17-11-2024,Debit,2839.11,Parker and Sons,Bank Transfer,0,2,2,4,Low
20-06-2024,Debit,6750.75,"Alvarez, Price and Riley",Bank Transfer,0,2,3,6,Low
06-05-2024,Debit,8728.11,"Snyder, Moore and Miller",Cash,0,2,5,10,Medium
23-06-2024,Refund,5973.42,"Drake, Callahan and Hernandez",Cash,0,2,3,6,Low
29-08-2024,Credit,5345.81,Carey-Rocha,Credit Card,0,2,3,6,Low
15-06-2024,Refund,3475.2,Casey and Sons,Credit Card,0,2,3,6,Low
03-12-2024,Refund,6702.07,Silva-Reese,Bank Transfer,0,2,3,6,Low
16-09-2024,Credit,9702.55,"Williams, Herrera and Garcia",Credit Card,0,2,5,10,Medium
20-09-2024,Refund,278.69,"Carter, Crawford and Cervantes",Bank Transfer,0,2,2,4,Low
23-01-2024,Debit,8857.03,Roach and Sons,Bank Transfer,0,2,5,10,Medium
28-07-2024,Refund,1789.82,Vargas and Sons,Credit Card,0,2,2,4,Low
25-04-2024,Refund,2359.22,"Hernandez, Doyle and Smith",Bank Transfer,0,2,2,4,Low
29-04-2024,Credit,3629.18,King and Sons,Cash,0,2,3,6,Low
30-01-2024,Refund,5019.54,"Miller, Pollard and Sweeney",Credit Card,1,5,3,15,High
11-10-2024,Refund,25.9,Oliver-Miller,Credit Card,0,2,2,4,Low
16-01-2024,Debit,5995.71,Torres-Barnes,Cash,1,5,3,15,High
26-08-2024,Refund,3987.83,Barry Inc,Bank Transfer,0,2,3,6,Low
18-12-2024,Debit,781.92,Bernard and Sons,Bank Transfer,0,2,2,4,Low
20-09-2024,Credit,2308.43,"Harding, Hall and Bailey",Bank Transfer,0,2,2,4,Low
03-02-2024,Refund,5004.5,"Hall, Woods and Hunter",Bank Transfer,0,2,3,6,Low
19-03-2024,Credit,452.04,Glover-Evans,Credit Card,0,2,2,4,Low
25-06-2024,Debit,3026.36,Lee-Mercer,Cash,0,2,3,6,Low
11-10-2024,Credit,937.58,Odonnell-Moore,Credit Card,0,2,2,4,Low
14-04-2024,Debit,3846.82,"Robinson, Guzman and Jacobs",Bank Transfer,1,5,3,15,High
21-10-2024,Debit,1806.96,Castillo-Harris,Cash,0,2,2,4,Low
08-08-2024,Debit,1515.97,"Casey, Dean and Hill",Bank Transfer,0,2,2,4,Low
03-05-2024,Debit,3117.81,"Sanchez, Thompson and Stewart",Bank Transfer,0,2,3,6,Low
10-04-2024,Refund,6755.98,Holloway-Cox,Cash,0,2,3,6,Low
26-09-2024,Debit,4811.71,"Maddox, Crawford and Evans",Credit Card,0,2,3,6,Low
10-07-2024,Debit,2617.58,Greene-Zuniga,Credit Card,0,2,2,4,Low
02-06-2024,Refund,9550.62,Rowland-Rios,Cash,0,2,5,10,Medium
28-08-2024,Credit,1803.38,Cummings LLC,Cash,0,2,2,4,Low
12-01-2024,Debit,3988.18,Evans-Scott,Cash,0,2,3,6,Low
20-10-2024,Credit,5178.31,"Chambers, Duarte and Bennett",Cash,1,5,3,15,High
23-12-2024,Refund,1073.24,Castro Ltd,Credit Card,0,2,2,4,Low
08-03-2024,Debit,8064.23,Rodriguez-Kelly,Credit Card,1,5,5,25,High
14-02-2024,Debit,3469.41,"Allison, House and Patterson",Bank Transfer,0,2,3,6,Low
20-03-2024,Credit,7329.38,Weaver Inc,Cash,0,2,3,6,Low
31-03-2024,Refund,6562.13,Morgan-Reilly,Credit Card,0,2,3,6,Low
19-09-2024,Debit,4050.69,Delgado Inc,Cash,0,2,3,6,Low
26-08-2024,Credit,8071.09,Malone Inc,Bank Transfer,0,2,5,10,Medium
15-07-2024,Debit,1617.23,Garcia Ltd,Cash,0,2,2,4,Low
20-09-2024,Debit,1296.11,"Jarvis, Wu and Harris",Credit Card,0,2,2,4,Low
20-09-2024,Debit,5074.63,"Parrish, Tapia and Rose",Credit Card,0,2,3,6,Low
02-12-2024,Refund,6866.12,Alvarez and Sons,Cash,0,2,3,6,Low
05-11-2024,Refund,125.77,Kelly-Gutierrez,Credit Card,0,2,2,4,Low
09-03-2024,Debit,6541.63,"Horne, Frank and Martinez",Credit Card,0,2,3,6,Low
22-04-2024,Debit,6705.25,Whitaker-Hernandez,Bank Transfer,0,2,3,6,Low
31-01-2024,Refund,4230.35,"Shaffer, Green and Cruz",Cash,0,2,3,6,Low
21-03-2024,Credit,554.57,Carroll PLC,Cash,0,2,2,4,Low
19-05-2024,Debit,4255.56,Jones Group,Bank Transfer,1,5,3,15,High
27-10-2024,Credit,7423.23,Ferguson PLC,Credit Card,0,2,3,6,Low
14-08-2024,Refund,1168.42,"Robinson, Levy and Hall",Cash,0,2,2,4,Low
29-02-2024,Refund,8073.18,"Caldwell, Rodriguez and Harris",Credit Card,0,2,5,10,Medium
25-07-2024,Credit,9083.03,Carr-Roberts,Credit Card,0,2,5,10,Medium
21-10-2024,Refund,5025.6,"Martin, Mahoney and Randolph",Cash,0,2,3,6,Low
02-09-2024,Debit,7812.23,Ibarra and Sons,Bank Transfer,0,2,3,6,Low
30-05-2024,Credit,7123.11,Ray-Johnson,Bank Transfer,0,2,3,6,Low
24-10-2024,Credit,8443.24,"Schmidt, Berry and Martin",Bank Transfer,0,2,5,10,Medium
02-04-2024,Credit,9717.98,"Esparza, Randolph and Nguyen",Credit Card,0,2,5,10,Medium
15-08-2024,Debit,1125.6,"Murphy, Moses and Moreno",Cash,0,2,2,4,Low
01-09-2024,Debit,1796.61,Sharp-Arnold,Bank Transfer,0,2,2,4,Low
01-04-2024,Refund,4246.41,Brown PLC,Credit Card,1,5,3,15,High
19-09-2024,Credit,7598.51,"Jenkins, Guerra and Lyons",Credit Card,0,2,3,6,Low
02-11-2024,Refund,8704.44,Valentine LLC,Bank Transfer,0,2,5,10,Medium
28-05-2024,Credit,809.29,Clark Group,Bank Transfer,0,2,2,4,Low
13-04-2024,Refund,79.5,"Smith, Mueller and Hunt",Cash,0,2,2,4,Low
22-07-2024,Credit,9482.53,Roman Ltd,Cash,1,5,5,25,High
17-10-2024,Debit,7078.57,"Bolton, Lee and Sullivan",Credit Card,0,2,3,6,Low
16-01-2024,Refund,2585.79,Francis-Hall,Bank Transfer,1,5,2,10,Medium
02-08-2024,Refund,5153.81,"Diaz, Snyder and Anderson",Credit Card,0,2,3,6,Low
19-08-2024,Refund,6149.06,Williams Group,Credit Card,0,2,3,6,Low
24-07-2024,Refund,8723.33,Jones PLC,Cash,0,2,5,10,Medium
24-12-2024,Credit,4354.53,Ramirez-Beard,Credit Card,0,2,3,6,Low
27-05-2024,Debit,4652.98,Ali-Aguilar,Credit Card,1,5,3,15,High
12-05-2024,Refund,408.05,Gilbert-Cox,Bank Transfer,0,2,2,4,Low
24-02-2024,Refund,8680.29,Rodriguez-Sims,Bank Transfer,0,2,5,10,Medium
17-05-2024,Debit,4607.9,Fletcher LLC,Bank Transfer,0,2,3,6,Low
15-09-2024,Credit,510.23,"Lewis, Johnson and Davis",Credit Card,0,2,2,4,Low
17-10-2024,Credit,5997.29,Parker-Cruz,Cash,0,2,3,6,Low
01-03-2024,Refund,3699.27,"Long, Winters and Dennis",Credit Card,0,2,3,6,Low
14-08-2024,Refund,4262.77,Schultz-Whitehead,Cash,0,2,3,6,Low
25-10-2024,Credit,6753.21,Smith-Vega,Bank Transfer,0,2,3,6,Low
10-10-2024,Debit,7670.67,Bryant-Erickson,Bank Transfer,1,5,3,15,High
21-08-2024,Debit,245.07,"Massey, Thompson and Obrien",Bank Transfer,0,2,2,4,Low
17-05-2024,Refund,2679.68,Thomas Ltd,Bank Transfer,0,2,2,4,Low
26-08-2024,Debit,2939.46,Taylor Inc,Bank Transfer,0,2,2,4,Low
29-11-2024,Refund,4176.43,"Nelson, Cooper and David",Cash,0,2,3,6,Low
27-06-2024,Refund,4473.23,Anderson-Taylor,Bank Transfer,0,2,3,6,Low
23-04-2024,Credit,2983.86,Huber LLC,Credit Card,0,2,2,4,Low
05-03-2024,Refund,365.79,"Brooks, Bryant and Hensley",Credit Card,0,2,2,4,Low
11-11-2024,Debit,1125.72,Moore-Beck,Bank Transfer,1,5,2,10,Medium
21-06-2024,Debit,7321.72,Anderson Group,Bank Transfer,0,2,3,6,Low
11-01-2024,Refund,5317.37,"Simmons, Baker and Gross",Cash,0,2,3,6,Low
24-03-2024,Credit,3968.18,Medina Group,Cash,0,2,3,6,Low
22-05-2024,Refund,1760.58,Murphy and Sons,Cash,0,2,2,4,Low
04-05-2024,Debit,5354.5,Brown Group,Bank Transfer,0,2,3,6,Low
12-02-2024,Refund,1269.29,"Moore, Robinson and Hernandez",Cash,1,5,2,10,Medium
22-09-2024,Refund,1455,Torres-Wiggins,Bank Transfer,1,5,2,10,Medium
15-10-2024,Debit,4939.57,Ewing-Nguyen,Cash,1,5,3,15,High
20-08-2024,Credit,8928.24,Stephens-Parker,Credit Card,1,5,5,25,High
18-12-2024,Debit,3460.41,"Stark, Bond and Martinez",Cash,0,2,3,6,Low
05-11-2024,Credit,4585.73,Lopez Ltd,Cash,0,2,3,6,Low
28-05-2024,Refund,6176.24,Smith PLC,Bank Transfer,0,2,3,6,Low
30-10-2024,Debit,9188.56,"Mora, Crawford and Phillips",Cash,0,2,5,10,Medium
18-11-2024,Debit,9036.77,Lewis-Gould,Credit Card,0,2,5,10,Medium
27-10-2024,Credit,9323.34,Wilson and Sons,Bank Transfer,0,2,5,10,Medium
31-12-2024,Credit,8206.65,"Baldwin, Johnson and Montoya",Bank Transfer,0,2,5,10,Medium
03-03-2024,Debit,5694.99,"Snow, Hensley and Santos",Bank Transfer,0,2,3,6,Low
07-10-2024,Refund,416,Jones PLC,Bank Transfer,0,2,2,4,Low
08-06-2024,Debit,3272.62,"Valdez, Morgan and Brown",Credit Card,0,2,3,6,Low
10-02-2024,Refund,392.49,"Collins, Johnson and Knight",Cash,0,2,2,4,Low
25-03-2024,Refund,6097.44,Sanchez-Bailey,Cash,0,2,3,6,Low
26-03-2024,Refund,7240.86,"Barrett, Kelly and Freeman",Cash,0,2,3,6,Low
03-04-2024,Refund,8126.64,Cummings PLC,Cash,0,2,5,10,Medium
26-03-2024,Credit,1020.22,"Sparks, Walters and Fuller",Bank Transfer,0,2,2,4,Low
19-01-2024,Credit,5131.2,Elliott LLC,Bank Transfer,0,2,3,6,Low
26-07-2024,Debit,7256.74,"Walker, Reed and Coleman",Bank Transfer,0,2,3,6,Low
02-04-2024,Credit,3384.35,Wells-Sanchez,Cash,0,2,3,6,Low
10-11-2024,Debit,6371.04,Wagner-Kramer,Credit Card,0,2,3,6,Low
18-02-2024,Debit,3026.84,Smith-Prince,Bank Transfer,0,2,3,6,Low
20-12-2024,Refund,4013.39,Wang-Warren,Cash,0,2,3,6,Low
11-01-2024,Debit,1847.46,Petersen-Roy,Credit Card,0,2,2,4,Low
20-03-2024,Credit,7470.2,Bond Inc,Credit Card,0,2,3,6,Low
20-12-2024,Credit,7218.72,"Bates, Abbott and Burke",Credit Card,0,2,3,6,Low
10-05-2024,Debit,7429.42,Chapman-Leblanc,Cash,0,2,3,6,Low
27-09-2024,Refund,802.04,Strickland Inc,Credit Card,0,2,2,4,Low
11-02-2024,Debit,9124.34,Coleman-Woods,Bank Transfer,0,2,5,10,Medium
27-12-2024,Debit,9651.95,Pena-Copeland,Bank Transfer,0,2,5,10,Medium
19-04-2024,Credit,7938.51,Hendricks PLC,Bank Transfer,0,2,3,6,Low
19-12-2024,Credit,5713.24,Castillo-Sanchez,Credit Card,0,2,3,6,Low
02-06-2024,Refund,9949.23,"Rogers, Johnston and Escobar",Bank Transfer,0,2,5,10,Medium
19-05-2024,Credit,6159.66,Parker-Graham,Bank Transfer,0,2,3,6,Low
08-05-2024,Debit,5396.18,Walsh and Sons,Bank Transfer,0,2,3,6,Low
23-04-2024,Credit,7939.3,York-Bates,Cash,0,2,3,6,Low
01-01-2025,Credit,6945.63,Harrison Group,Credit Card,0,2,3,6,Low
20-09-2024,Credit,497.82,"Gilmore, Ward and Ramirez",Bank Transfer,0,2,2,4,Low
30-07-2024,Credit,5737.63,"Cisneros, Thompson and Chaney",Cash,0,2,3,6,Low
21-01-2024,Refund,2159.94,Medina-Estrada,Credit Card,1,5,2,10,Medium
11-12-2024,Credit,9355.43,Rogers PLC,Bank Transfer,0,2,5,10,Medium
19-06-2024,Debit,2755.12,Brown-Salinas,Cash,0,2,2,4,Low
07-09-2024,Credit,6891.74,Garcia-Guerrero,Credit Card,0,2,3,6,Low
20-03-2024,Refund,1865.28,Vargas-Smith,Credit Card,0,2,2,4,Low
24-04-2024,Refund,5020.62,Jackson LLC,Cash,0,2,3,6,Low
22-02-2024,Refund,466.96,"Johnson, Ortega and Chung",Bank Transfer,0,2,2,4,Low
14-05-2024,Debit,3992.72,"Calderon, Jones and Anderson",Credit Card,0,2,3,6,Low
08-07-2024,Debit,1820.79,"Donovan, Haas and Weeks",Cash,1,5,2,10,Medium
14-03-2024,Credit,2856.28,"Brown, Jones and Brennan",Cash,0,2,2,4,Low
11-05-2024,Debit,60.46,Levy Ltd,Bank Transfer,0,2,2,4,Low
04-12-2024,Debit,2079.29,"Smith, Terry and Evans",Credit Card,1,5,2,10,Medium
26-07-2024,Credit,7822.69,Neal-Davis,Cash,0,2,3,6,Low
16-09-2024,Debit,6575.56,Walters-Johnston,Cash,1,5,3,15,High
19-04-2024,Credit,2754.94,"Cooley, Johnson and Pierce",Credit Card,0,2,2,4,Low
25-03-2024,Credit,4629.79,Davis PLC,Bank Transfer,0,2,3,6,Low
30-03-2024,Debit,7904.68,Daniel LLC,Cash,0,2,3,6,Low
19-08-2024,Debit,6352.22,"Johnson, Quinn and Adams",Credit Card,0,2,3,6,Low
07-12-2024,Credit,980.51,Bailey-Harris,Credit Card,1,5,2,10,Medium
27-02-2024,Debit,2256,Gonzalez-Norton,Bank Transfer,0,2,2,4,Low
19-06-2024,Credit,7093,Maddox LLC,Bank Transfer,0,2,3,6,Low
27-04-2024,Debit,2218.37,Murphy-Jennings,Cash,0,2,2,4,Low
16-05-2024,Refund,6117.75,Rodriguez Ltd,Cash,0,2,3,6,Low
10-02-2024,Debit,7284.36,Hughes-Cooper,Cash,0,2,3,6,Low
15-09-2024,Refund,6097.07,Herrera-Mcdaniel,Credit Card,0,2,3,6,Low
07-06-2024,Debit,4611.84,Whitney-Roberts,Credit Card,0,2,3,6,Low
20-02-2024,Credit,4213.44,Tucker LLC,Credit Card,0,2,3,6,Low
26-12-2024,Refund,5956.36,"Bishop, Smith and Wood",Bank Transfer,0,2,3,6,Low
29-07-2024,Refund,5419.16,"Good, Fox and Gonzalez",Cash,0,2,3,6,Low
26-09-2024,Credit,4761.27,"Brown, Taylor and Diaz",Cash,0,2,3,6,Low
10-05-2024,Refund,5580.99,Taylor LLC,Bank Transfer,0,2,3,6,Low
02-08-2024,Debit,3436.08,Richardson Inc,Bank Transfer,0,2,3,6,Low
11-10-2024,Credit,3203.23,Doyle-West,Credit Card,0,2,3,6,Low
10-08-2024,Refund,8228.06,"Ayala, Perkins and Oliver",Bank Transfer,0,2,5,10,Medium
01-05-2024,Debit,1526.27,Smith-Horn,Bank Transfer,0,2,2,4,Low
04-09-2024,Refund,8545.02,Rodriguez-Evans,Cash,0,2,5,10,Medium
12-05-2024,Credit,4994.76,"Jefferson, Ward and Smith",Bank Transfer,0,2,3,6,Low
25-09-2024,Debit,5327.08,Duarte Group,Cash,0,2,3,6,Low
14-02-2024,Debit,1708.43,"Murphy, Ingram and Stone",Credit Card,0,2,2,4,Low
20-11-2024,Debit,3906.71,Smith Inc,Cash,0,2,3,6,Low
14-03-2024,Credit,4035.35,"Zimmerman, Thompson and Fritz",Cash,0,2,3,6,Low
27-08-2024,Debit,6610.38,Diaz Ltd,Credit Card,1,5,3,15,High
10-11-2024,Debit,5717.42,Martin-Juarez,Cash,0,2,3,6,Low
18-12-2024,Credit,795.3,Rodriguez-Johnson,Bank Transfer,0,2,2,4,Low
23-09-2024,Refund,4870.52,"Mason, Sanchez and Mccann",Bank Transfer,1,5,3,15,High
23-06-2024,Refund,9849.62,Williams LLC,Credit Card,0,2,5,10,Medium
02-01-2025,Refund,840.09,Jones-Romero,Bank Transfer,0,2,2,4,Low
22-06-2024,Refund,7482.63,Freeman-Carter,Bank Transfer,0,2,3,6,Low
01-12-2024,Refund,5300.62,"Williams, Watkins and Gomez",Cash,0,2,3,6,Low
10-03-2024,Credit,3047.29,Washington-Patterson,Bank Transfer,1,5,3,15,High
11-11-2024,Refund,7511.07,Campbell PLC,Bank Transfer,1,5,3,15,High
08-12-2024,Credit,4520.48,Porter-Garcia,Bank Transfer,0,2,3,6,Low
04-05-2024,Credit,4679.13,Huynh-Solis,Credit Card,0,2,3,6,Low
27-10-2024,Debit,1567.45,Cohen PLC,Bank Transfer,1,5,2,10,Medium
29-07-2024,Debit,5853.52,Rodriguez-Ramirez,Credit Card,0,2,3,6,Low
20-10-2024,Debit,6246.41,Meyer and Sons,Bank Transfer,0,2,3,6,Low
25-08-2024,Credit,5653.28,"French, Martin and Rodriguez",Bank Transfer,1,5,3,15,High
17-03-2024,Refund,4159.78,Diaz-French,Bank Transfer,0,2,3,6,Low
05-12-2024,Refund,7651.75,Guerra Inc,Credit Card,0,2,3,6,Low
13-01-2024,Credit,7516.37,Huff-Williams,Bank Transfer,0,2,3,6,Low
10-09-2024,Debit,2846.04,"Hampton, Hebert and Guzman",Bank Transfer,1,5,2,10,Medium
05-04-2024,Debit,7443.08,"Davis, Anderson and Coffey",Cash,0,2,3,6,Low
31-08-2024,Credit,9896.91,Foster and Sons,Cash,0,2,5,10,Medium
18-11-2024,Debit,3759.09,Rivera-Flynn,Cash,0,2,3,6,Low
31-12-2024,Credit,5380.55,"Hayes, Riddle and Phillips",Bank Transfer,0,2,3,6,Low
17-10-2024,Debit,3790.5,Johnson-Lucero,Bank Transfer,0,2,3,6,Low
03-02-2024,Credit,9488.7,"Moreno, Evans and Miranda",Cash,0,2,5,10,Medium
04-04-2024,Refund,1243.71,Li-Garcia,Bank Transfer,0,2,2,4,Low
23-04-2024,Refund,3963.54,"Kane, Miranda and Jones",Cash,0,2,3,6,Low
21-03-2024,Refund,2120.94,Castillo Inc,Credit Card,1,5,2,10,Medium
20-07-2024,Credit,1115.22,Reed-Miller,Cash,0,2,2,4,Low
21-04-2024,Debit,2900.6,"Baker, Contreras and Austin",Bank Transfer,1,5,2,10,Medium
14-08-2024,Debit,8650.28,Campbell-Black,Cash,0,2,5,10,Medium
27-03-2024,Debit,7671.08,Romero-Walsh,Credit Card,0,2,3,6,Low
25-01-2024,Debit,9843.98,Brown and Sons,Bank Transfer,0,2,5,10,Medium
20-03-2024,Debit,9789.18,"Jones, Howell and Carney",Credit Card,0,2,5,10,Medium
10-04-2024,Refund,5505.2,Hall Group,Credit Card,1,5,3,15,High
23-03-2024,Credit,3526.73,"Williams, Taylor and Mason",Bank Transfer,0,2,3,6,Low
14-06-2024,Debit,2185.35,Brown-Allen,Cash,0,2,2,4,Low
25-05-2024,Credit,9005.58,Robinson-Moran,Bank Transfer,0,2,5,10,Medium
25-09-2024,Debit,2796.01,"Jones, Johnson and Bell",Credit Card,0,2,2,4,Low
03-09-2024,Credit,7707.29,Garcia and Sons,Cash,0,2,3,6,Low
30-04-2024,Credit,6306.45,Jacobson-Contreras,Bank Transfer,0,2,3,6,Low
15-10-2024,Credit,6645.7,"Graham, Smith and Martinez",Cash,0,2,3,6,Low
09-02-2024,Credit,6871.57,Hudson-Walton,Bank Transfer,0,2,3,6,Low
08-05-2024,Refund,6334.89,"Oconnor, Neal and Warren",Cash,0,2,3,6,Low
02-01-2025,Credit,6365.76,Martin-Torres,Bank Transfer,0,2,3,6,Low
14-10-2024,Debit,5028.02,Rice Group,Credit Card,0,2,3,6,Low
03-11-2024,Refund,5329.76,"Williams, Cross and Miller",Cash,0,2,3,6,Low
19-06-2024,Refund,2258.74,Mejia-Jennings,Credit Card,0,2,2,4,Low
03-09-2024,Credit,4045.62,Johnson Ltd,Bank Transfer,0,2,3,6,Low
07-09-2024,Debit,7570.71,Morris Inc,Bank Transfer,0,2,3,6,Low
01-12-2024,Credit,2869.97,"Madden, Jones and Serrano",Credit Card,0,2,2,4,Low
18-02-2024,Credit,9246.26,Johnson-Miller,Credit Card,1,5,5,25,High
17-10-2024,Credit,1578.11,Orozco-Gross,Cash,0,2,2,4,Low
03-03-2024,Debit,8734.69,"Castaneda, Lopez and Martin",Credit Card,0,2,5,10,Medium
02-03-2024,Credit,4006.54,Davis Group,Cash,1,5,3,15,High
24-04-2024,Debit,43.34,"Davis, Duran and Espinoza",Credit Card,0,2,2,4,Low
17-07-2024,Credit,8300.36,Pierce PLC,Cash,0,2,5,10,Medium
02-09-2024,Credit,7631.72,Novak Ltd,Cash,1,5,3,15,High
09-09-2024,Credit,6565.34,Alvarado-Johnson,Credit Card,0,2,3,6,Low
14-04-2024,Credit,6836.68,Jones LLC,Bank Transfer,0,2,3,6,Low
09-05-2024,Debit,992.25,Gonzales-Short,Bank Transfer,0,2,2,4,Low
12-04-2024,Credit,5805.78,"Key, Gutierrez and Mercado",Bank Transfer,0,2,3,6,Low
06-10-2024,Refund,4186.82,Pennington-Hamilton,Bank Transfer,0,2,3,6,Low
01-06-2024,Debit,4188.51,Benson-Schultz,Credit Card,0,2,3,6,Low
02-04-2024,Debit,1896.86,Carter-Gonzalez,Credit Card,0,2,2,4,Low
02-06-2024,Refund,300.12,Clark-Patterson,Credit Card,0,2,2,4,Low
14-02-2024,Refund,2249.68,Smith Group,Credit Card,1,5,2,10,Medium
01-04-2024,Debit,6100.96,"Morton, Buchanan and Lozano",Bank Transfer,0,2,3,6,Low
29-12-2024,Debit,5038.58,"Barrett, Baker and Fletcher",Bank Transfer,1,5,3,15,High
06-08-2024,Refund,814.25,"Hoffman, Burnett and Bolton",Credit Card,1,5,2,10,Medium
09-12-2024,Credit,5710.14,Colon-Vargas,Bank Transfer,0,2,3,6,Low
10-10-2024,Refund,4093.66,Harris Group,Credit Card,0,2,3,6,Low
29-07-2024,Credit,238.11,Meadows-Bass,Credit Card,0,2,2,4,Low
03-09-2024,Refund,6102.03,Williams Inc,Credit Card,1,5,3,15,High
19-01-2024,Debit,1672.92,Cannon-Dickson,Cash,0,2,2,4,Low
10-03-2024,Refund,6258.7,Wong Ltd,Credit Card,0,2,3,6,Low
07-12-2024,Debit,6846.79,Buchanan-Baker,Bank Transfer,0,2,3,6,Low
12-06-2024,Credit,9518.94,"Thomas, Thompson and Curtis",Bank Transfer,0,2,5,10,Medium
14-12-2024,Refund,236.97,"Carr, Schaefer and Lawson",Cash,0,2,2,4,Low
09-07-2024,Credit,6017.41,Mitchell PLC,Cash,0,2,3,6,Low
20-03-2024,Refund,7900.9,Ortiz Ltd,Credit Card,0,2,3,6,Low
18-04-2024,Refund,3899.5,"Anderson, Lawrence and Peterson",Credit Card,0,2,3,6,Low
15-05-2024,Credit,5118.24,Compton-Hester,Cash,1,5,3,15,High
15-12-2024,Refund,1938.39,"Duran, Pham and Liu",Credit Card,0,2,2,4,Low
17-07-2024,Debit,9132.94,Rodriguez-Wallace,Cash,1,5,5,25,High
01-08-2024,Credit,4583.11,"Turner, Hampton and Anderson",Bank Transfer,0,2,3,6,Low
01-04-2024,Credit,7233.37,"Martinez, Cunningham and Williams",Bank Transfer,0,2,3,6,Low
22-01-2024,Debit,2400.76,Barton LLC,Credit Card,0,2,2,4,Low
15-10-2024,Credit,4726.97,Davis-Booth,Cash,0,2,3,6,Low
